date,open,high,low,close,volume,market_cap
2024-08-09,7.6841,7.6988,7.272,7.4425,70718814.0,3486505878.0
2024-08-10,7.4425,7.5815,7.2275,7.3673,46780585.0,3451389107.0
2024-08-11,7.3673,7.4846,6.8162,6.8338,58051289.0,3201583223.0
2024-08-12,6.8338,7.3209,6.8327,7.2874,95009811.0,3414234993.0
2024-08-13,7.2874,7.4114,6.937,7.364,65168266.0,3450181528.0
2024-08-14,7.364,7.4196,7.0573,7.1369,61798606.0,3346377046.0
2024-08-15,7.1369,7.2961,6.8513,6.9476,56872354.0,3257618466.0
2024-08-16,6.9476,7.1711,6.8426,7.0188,57906034.0,3291064665.0
2024-08-17,7.0188,7.2766,6.9836,7.2766,51937701.0,3411976163.0
2024-08-18,7.2766,7.3776,7.1375,7.1405,47928498.0,3348160415.0
2024-08-19,7.1405,7.2087,6.9717,7.1709,62166686.0,3362405679.0
2024-08-20,7.233,7.4462,7.1362,7.2851,54609215.0,3418102833.0
2024-08-21,7.2672,7.8098,7.2289,7.6893,61727700.0,3607814127.0
2024-08-22,7.6893,8.1181,7.5688,8.0366,59705691.0,3770756246.0
2024-08-23,8.0366,8.7255,8.0334,8.6752,86447389.0,4070485682.0
2024-08-24,8.6752,8.9455,8.4837,8.7025,65062239.0,4083353202.0
2024-08-25,8.7024,8.7129,8.2731,8.5162,66079006.0,3996093560.0
2024-08-26,8.5162,8.6052,8.0109,8.0911,58216820.0,3796590489.0
2024-08-27,8.0909,8.2943,7.6556,7.7208,70386911.0,3623137277.0
2024-08-28,7.7208,7.9771,7.5364,7.7537,73684848.0,3638592205.0
2024-08-29,7.7537,8.1843,7.719,7.7894,66765608.0,3655445617.0
2024-08-30,7.7894,7.866,7.355,7.6252,62493650.0,3578434350.0
2024-08-31,7.6252,7.7155,7.4479,7.5614,38971130.0,3548539938.0
2024-09-01,7.5614,7.5727,7.1208,7.1959,47182131.0,3376994931.0
2024-09-02,7.1958,7.5475,7.1242,7.5295,51350730.0,3534047042.0
2024-09-03,7.5295,7.6365,7.1578,7.1578,44395091.0,3359570742.0
2024-09-04,7.1577,7.7349,6.9335,7.5613,66921777.0,3549119136.0
2024-09-05,7.5613,7.6323,7.1473,7.231,56933474.0,3397410230.0
2024-09-06,7.231,7.317,6.8231,7.02,82679474.0,3298362325.0
2024-09-07,7.02,7.219,6.9974,7.0568,39516306.0,3315741641.0
2024-09-08,7.0568,7.4939,7.0568,7.4118,47344026.0,3482641037.0
2024-09-09,7.4118,7.8445,7.4045,7.7803,61925074.0,3655843463.0
2024-09-10,7.7803,9.0855,7.6871,8.9469,141168159.0,4203953917.0
2024-09-11,8.9468,8.9468,8.3899,8.681,168250992.0,4079393454.0
2024-09-12,8.681,8.7186,8.3765,8.516,89021443.0,4001687311.0
2024-09-13,8.516,8.7173,8.1714,8.6168,84280654.0,4052528046.0
2024-09-14,8.6168,8.8883,8.5491,8.6457,64169169.0,4066235671.0
2024-09-15,8.6457,8.794,8.2552,8.3289,58547196.0,3917809033.0
2024-09-16,8.3289,8.3289,7.9035,8.0279,69673684.0,3776438344.0
2024-09-17,8.0279,8.2678,7.8462,7.9132,75820887.0,3726677405.0
2024-09-18,7.9132,8.1802,7.611,8.1802,85166872.0,3852500766.0
2024-09-19,8.1802,8.4059,8.0024,8.0845,100196663.0,3809437955.0
2024-09-20,8.0845,8.6796,7.9347,8.4618,97122068.0,3987237908.0
2024-09-21,8.4618,8.5932,8.2519,8.5415,59557097.0,4024820979.0
2024-09-22,8.5415,8.557,8.0374,8.2613,59970115.0,3892815861.0
2024-09-23,8.2613,8.7185,8.1056,8.7118,108026740.0,4105233032.0
2024-09-24,8.7118,9.547,8.5675,9.4058,140824017.0,4432294360.0
2024-09-25,9.4056,9.5264,9.0285,9.0571,99462649.0,4269088615.0
2024-09-26,9.057,9.679,8.9905,9.5172,120561701.0,4486029648.0
2024-09-27,9.5172,9.9716,9.3236,9.8892,96554675.0,4661359237.0
2024-09-28,9.8892,10.04,9.5458,9.7013,65374238.0,4572904202.0
2024-09-29,9.7012,9.8249,9.4773,9.552,79146227.0,4502716658.0
2024-09-30,9.552,9.5794,8.9274,8.9932,90766604.0,4241001978.0
2024-10-01,8.9932,9.4098,8.1367,8.3281,101701791.0,3927523725.0
2024-10-02,8.3281,8.4938,7.8817,7.996,87214691.0,3770960079.0
