date,open,high,low,close,volume,market_cap
2023-08-29,0.5233,0.5466,0.5138,0.5401,1468584828.0,28611349731.0
2023-08-30,0.54,0.5402,0.5232,0.5282,967541032.0,27982517233.0
2023-08-31,0.5282,0.5285,0.5051,0.5108,1074749312.0,27060935129.0
2023-09-01,0.5108,0.5116,0.4886,0.4981,1097204087.0,26386864348.0
2023-09-02,0.4981,0.5021,0.4954,0.4991,661651382.0,26440704279.0
2023-09-03,0.4991,0.5092,0.4978,0.505,622598422.0,26756322906.0
2023-09-04,0.505,0.5121,0.499,0.5084,843268290.0,26932548975.0
2023-09-05,0.5084,0.5084,0.5001,0.5054,750823613.0,26775501493.0
2023-09-06,0.5054,0.5055,0.4938,0.5032,773743079.0,26660630765.0
2023-09-07,0.5032,0.5061,0.4973,0.5049,699614463.0,26746177186.0
2023-09-08,0.5049,0.5067,0.497,0.5049,709453301.0,26798991810.0
2023-09-09,0.5049,0.5049,0.502,0.5039,359744792.0,26746158182.0
2023-09-10,0.5039,0.5039,0.4954,0.4978,506251985.0,26425477982.0
2023-09-11,0.4978,0.498,0.4671,0.4744,1280910602.0,25181196379.0
2023-09-12,0.4744,0.4848,0.4708,0.4807,1026076357.0,25519022702.0
2023-09-13,0.4808,0.4868,0.4749,0.4838,899389429.0,25680268495.0
2023-09-14,0.4838,0.4931,0.4807,0.4895,783751989.0,26027063808.0
2023-09-15,0.4895,0.5051,0.489,0.5009,951792585.0,26634241540.0
2023-09-16,0.5008,0.5032,0.4988,0.4999,517370943.0,26581338884.0
2023-09-17,0.4999,0.5004,0.492,0.493,500486648.0,26217650533.0
2023-09-18,0.493,0.5066,0.4895,0.5032,955363038.0,26758030823.0
2023-09-19,0.5032,0.516,0.5018,0.5142,981191150.0,27340210899.0
2023-09-20,0.5141,0.5243,0.5104,0.5214,1081193591.0,27723278523.0
2023-09-21,0.5214,0.5214,0.502,0.5072,1120291947.0,27004875073.0
2023-09-22,0.5072,0.5162,0.5056,0.5125,712954688.0,27288735401.0
2023-09-23,0.5125,0.5135,0.5069,0.508,382427235.0,27050386043.0
2023-09-24,0.508,0.5113,0.5014,0.5024,404611925.0,26749770927.0
2023-09-25,0.5024,0.5065,0.4926,0.5055,852958013.0,26913418698.0
2023-09-26,0.5055,0.5067,0.4988,0.5017,782380755.0,26713588630.0
2023-09-27,0.5017,0.5065,0.4974,0.4996,748882159.0,26634685733.0
2023-09-28,0.4996,0.5095,0.4956,0.5095,786510398.0,27163985528.0
2023-09-29,0.5095,0.5455,0.5068,0.5217,1721538761.0,27814086233.0
2023-09-30,0.5217,0.5217,0.5152,0.5154,544604664.0,27477478189.0
2023-10-01,0.5154,0.5252,0.5149,0.5242,549430554.0,27946579473.0
2023-10-02,0.5242,0.5255,0.511,0.5128,946645872.0,27340260335.0
2023-10-03,0.5128,0.5449,0.5075,0.5384,1206543606.0,28702680933.0
2023-10-04,0.5384,0.541,0.5233,0.5329,1467518350.0,28411791676.0
2023-10-05,0.533,0.533,0.5188,0.5234,823945282.0,27901879790.0
2023-10-06,0.5234,0.5291,0.5185,0.5262,684500790.0,28092026878.0
2023-10-07,0.5262,0.5262,0.5208,0.5219,321512118.0,27863129874.0
2023-10-08,0.5219,0.5235,0.5173,0.518,356449311.0,27652553186.0
2023-10-09,0.518,0.5198,0.4953,0.5032,989847649.0,26865914336.0
2023-10-10,0.5033,0.5033,0.4933,0.4974,670612869.0,26556787934.0
2023-10-11,0.4974,0.4978,0.4809,0.4888,794253917.0,26123985388.0
2023-10-12,0.4888,0.4889,0.4756,0.4831,812745907.0,25814705111.0
2023-10-13,0.483,0.4898,0.4793,0.4857,696915013.0,25956247340.0
2023-10-14,0.4857,0.488,0.484,0.4868,357321203.0,26013743141.0
2023-10-15,0.4868,0.49,0.4857,0.4878,385469444.0,26071011943.0
2023-10-16,0.4878,0.5055,0.4862,0.498,1082594336.0,26612425104.0
2023-10-17,0.498,0.4981,0.4886,0.4917,773438395.0,26276609190.0
2023-10-18,0.4917,0.4922,0.4874,0.4883,734621817.0,26096266667.0
2023-10-19,0.4883,0.5225,0.4787,0.5201,1385006018.0,27796116529.0
2023-10-20,0.5201,0.5291,0.51,0.516,1369774008.0,27575781245.0
2023-10-21,0.516,0.5295,0.5123,0.5212,656496071.0,27855763978.0
2023-10-22,0.5212,0.5238,0.516,0.5225,556378450.0,27922258557.0
2023-10-23,0.5236,0.5505,0.5218,0.5469,1699115599.0,29225269117.0
2023-10-24,0.5469,0.583,0.5375,0.5585,2705905445.0,29848511569.0
2023-10-25,0.5586,0.5624,0.5422,0.5553,1396455738.0,29676124590.0
2023-10-26,0.5554,0.5668,0.5446,0.5537,1401251370.0,29655522559.0
2023-10-27,0.5537,0.5576,0.5395,0.5461,1048891335.0,29249745337.0
2023-10-28,0.5457,0.55,0.5417,0.5454,566792583.0,29211428526.0
2023-10-29,0.5454,0.5609,0.5422,0.5564,655356620.0,29800751941.0
2023-10-30,0.5564,0.5832,0.5506,0.5789,1527609944.0,31008525647.0
2023-10-31,0.5789,0.6127,0.5665,0.6003,2218043567.0,32151414473.0
2023-11-01,0.6003,0.6159,0.5823,0.6095,1779920317.0,32680882622.0
2023-11-02,0.6095,0.6241,0.5932,0.6064,1826715430.0,32514748614.0
2023-11-03,0.6064,0.6152,0.5939,0.613,1403532406.0,32866589726.0
2023-11-04,0.613,0.618,0.6101,0.6162,811373229.0,33037214350.0
2023-11-05,0.6162,0.6611,0.6153,0.6611,1923304412.0,35447962462.0
2023-11-06,0.6611,0.7299,0.6607,0.7155,3293503683.0,38363058963.0
2023-11-07,0.7155,0.7155,0.6577,0.6864,2813667010.0,36802002434.0
2023-11-08,0.6863,0.6969,0.674,0.6881,1770450557.0,36891775657.0
2023-11-09,0.688,0.7043,0.6463,0.6675,3292007279.0,35811897112.0
2023-11-10,0.6676,0.6705,0.6431,0.6606,2009821437.0,35441665700.0
