date,open,high,low,close,volume,market_cap
2024-03-21,67911.58,68199.99,64580.92,65491.39,44480350565.0,1287574561971.0
2024-03-22,65489.93,66623.75,62355.37,63778.76,41401116964.0,1254457600698.0
2024-03-23,63802.72,65976.4,63038.49,64062.2,24738964812.0,1259788729091.0
2024-03-24,64070.75,67622.76,63825.85,67234.17,27206630673.0,1322058484489.0
2024-03-25,67234.1,71162.59,66414.83,69958.81,42700139523.0,1375150091237.0
2024-03-26,69931.33,71535.74,69335.61,69987.84,36010437368.0,1376403313500.0
2024-03-27,69991.9,71727.68,68381.93,69455.34,40827113309.0,1365860349595.0
2024-03-28,69452.77,71546.02,68895.51,70744.95,34374900617.0,1391336144444.0
2024-03-29,70744.8,70913.1,69076.65,69892.83,25230851763.0,1374656364302.0
2024-03-30,69893.44,70355.49,69601.07,69645.31,17130241883.0,1369892136469.0
2024-03-31,69647.78,71377.78,69624.87,71333.65,20050941373.0,1403108244336.0
2024-04-01,71333.48,71342.09,68110.7,69702.15,34873527352.0,1371141394063.0
2024-04-02,69705.02,69708.38,64586.59,65446.97,50705240709.0,1287439112104.0
2024-04-03,65446.67,66914.32,64559.9,65980.81,34488018367.0,1297904385609.0
2024-04-04,65975.7,69291.25,65113.8,68508.84,34439527442.0,1347932221576.0
2024-04-05,68515.75,68725.76,66011.48,67837.64,33748230056.0,1334713625916.0
2024-04-06,67840.57,69629.6,67491.72,68896.11,19967785809.0,1355566990096.0
2024-04-07,68897.11,70284.43,68851.63,69362.55,21204930369.0,1364795785582.0
2024-04-08,69362.55,72715.36,69064.24,71631.36,37261432669.0,1409529731788.0
2024-04-09,71632.5,71742.51,68212.92,69139.02,36426900409.0,1360554169765.0
2024-04-10,69140.24,71093.43,67503.57,70587.88,38318601774.0,1388869502131.0
2024-04-11,70575.73,71256.24,69571.81,70060.61,30153382941.0,1378806199022.0
2024-04-12,70061.38,71222.74,65254.83,67195.86,44129299406.0,1322318848763.0
2024-04-13,67188.38,67931.43,60919.11,63821.47,52869738185.0,1256414309702.0
2024-04-14,63836.23,65824.43,62205.85,65738.72,49084320047.0,1293922154521.0
2024-04-15,65739.64,66878.65,62332.07,63426.21,43595917654.0,1248326445647.0
2024-04-16,63419.3,64355.67,61716.4,63811.86,42847528078.0,1256510316192.0
2024-04-17,63831.85,64486.36,59768.59,61276.69,41915247049.0,1206240184791.0
2024-04-18,61275.32,64125.69,60833.48,63512.75,36006307335.0,1250301972764.0
2024-04-19,63510.75,65481.6,59651.39,63843.57,49920425401.0,1257063743135.0
2024-04-20,63851.1,65442.46,63172.4,64994.44,23097485495.0,1279569409422.0
2024-04-21,64992.82,65723.24,64277.72,64926.64,20506644853.0,1278296008665.0
2024-04-22,64935.63,67233.96,64548.18,66837.68,28282686673.0,1315994975669.0
2024-04-23,66839.89,67199.24,65864.87,66407.27,24310975583.0,1307512895862.0
2024-04-24,66408.72,67075.37,63589.87,64276.9,30276655120.0,1265561280453.0
2024-04-25,64275.02,65275.21,62783.63,64481.71,32155786816.0,1269733248757.0
2024-04-26,64485.37,64789.66,63322.4,63755.32,24139372950.0,1255299007880.0
2024-04-27,63750.99,63898.36,62424.72,63419.14,19530783039.0,1248878755079.0
2024-04-28,63423.51,64321.48,62793.6,63113.23,17334827993.0,1242661116274.0
2024-04-29,63106.36,64174.88,61795.46,63841.12,26635912073.0,1257121259561.0
2024-04-30,63839.42,64703.33,59120.07,60636.86,37840840057.0,1193544962108.0
2024-05-01,60609.5,60780.5,56555.29,58254.01,48439780271.0,1147184157458.0
2024-05-02,58253.7,59602.3,56937.2,59123.43,32711813559.0,1164330817512.0
2024-05-03,59122.3,63320.5,58848.31,62889.84,33172023048.0,1238554321095.0
2024-05-04,62891.03,64494.96,62599.35,63891.47,20620477992.0,1258304781123.0
2024-05-05,63892.45,64610.89,62955.31,64031.13,18296164805.0,1261203911122.0
2024-05-06,64038.31,65494.9,62746.24,63161.95,28697928697.0,1243984877329.0
2024-05-07,63162.76,64390.46,62285.98,62334.82,25930730982.0,1227659657662.0
2024-05-08,62332.64,62986.08,60877.13,61187.94,26088172222.0,1205202182091.0
2024-05-09,61191.2,63404.92,60648.08,63049.96,25453338161.0,1241942293193.0
2024-05-10,63055.19,63446.74,60208.78,60792.78,27804954694.0,1197421098169.0
2024-05-11,60793.36,61451.15,60492.63,60793.71,13842272968.0,1197453013829.0
2024-05-12,60793.5,61818.15,60632.6,61448.39,13800459405.0,1210435745367.0
2024-05-13,61451.22,63422.66,60769.84,62901.45,27889181179.0,1239017433570.0
2024-05-14,62900.77,63092.13,61123.77,61552.79,28186271527.0,1212512959206.0
2024-05-15,61553.99,66454.45,61330.41,66267.49,39815167074.0,1305166889304.0
2024-05-16,66256.11,66712.43,64613.06,65231.58,31573077994.0,1285007856222.0
2024-05-17,65231.3,67459.46,65119.31,67051.87,28031279310.0,1321187121527.0
2024-05-18,67066.21,67387.33,66663.5,66940.8,16712277406.0,1318742415299.0
2024-05-19,66937.93,67694.3,65937.18,66278.37,19249094538.0,1305732230286.0
2024-05-20,66278.74,71483.57,66086.17,71448.2,43850655717.0,1407508223127.0
2024-05-21,71443.06,71946.46,69191.12,70136.53,46932005990.0,1381774907495.0
2024-05-22,70135.32,70623.69,68977.69,69122.34,32802561717.0,1361828325234.0
2024-05-23,69121.3,70041.27,66356.95,67929.56,41895680979.0,1338341012691.0
2024-05-24,67928.13,69220.29,66622.67,68526.1,29197308153.0,1350188278441.0
2024-05-25,68526.92,69579.32,68515.82,69265.94,15473071741.0,1364748567457.0
2024-05-26,69264.29,69506.23,68183.89,68518.09,15628433737.0,1349968658780.0
2024-05-27,68512.18,70597.88,68232.5,69394.55,25870990717.0,1367374775956.0
2024-05-28,69392.2,69514.64,67227.15,68296.22,32722265965.0,1345757548564.0
2024-05-29,68296.35,68852.46,67101.49,67578.09,26707072906.0,1331600056889.0
2024-05-30,67576.09,69500.54,67118.08,68364.99,29509712534.0,1347131845679.0
2024-05-31,68362.52,68999.57,66633.42,67489.61,27387283769.0,1329961627933.0
2024-06-01,67475.43,67839.77,67386.2,67706.94,11641495604.0,1334337260767.0
2024-06-02,67710.27,68409.17,67315.53,67751.6,17110588415.0,1335227914032.0
2024-06-03,67753.9,70230.82,66252.03,68804.78,32401285324.0,1355956442573.0
2024-06-04,68804.57,71047.41,68564.64,70567.77,33149696545.0,1390743617175.0
2024-06-05,70568.35,71735.41,70390.71,71082.82,32810771409.0,1400900832470.0
2024-06-06,71082.84,71625.74,70119.12,70757.17,25223152007.0,1394552080469.0
2024-06-07,70759.18,71907.85,68507.26,69342.59,36188381096.0,1366686633129.0
2024-06-08,69324.18,69533.32,69210.74,69305.77,14262185861.0,1365997475512.0
2024-06-09,69297.49,69817.52,69160.84,69647.99,13534028500.0,1372773642949.0
2024-06-10,69644.31,70146.07,69232.43,69512.28,20597699541.0,1370130002869.0
2024-06-11,69508.08,69549.42,66123.6,67332.03,37116136345.0,1327182056472.0
2024-06-12,67321.37,69977.89,66902.46,68241.18,34497940694.0,1345134120907.0
2024-06-13,68243.1,68365.78,66304.57,66756.4,28955204146.0,1315894956574.0
2024-06-14,66747.57,67294.65,65056.89,66011.09,27403884779.0,1301221571384.0
2024-06-15,66006.74,66402.19,65871.78,66191.0,14121265576.0,1304788441997.0
2024-06-16,66189.36,66894.84,66018.25,66639.05,13281140541.0,1313672583954.0
2024-06-17,66636.52,67188.32,65094.96,66490.29,30006354476.0,1310771374540.0
2024-06-18,66490.98,66556.7,64066.96,65140.74,39481285950.0,1284195191637.0
2024-06-19,65146.66,65695.35,64693.3,64960.3,21103423504.0,1280662535002.0
2024-06-20,64960.3,66438.96,64547.85,64828.66,25641109124.0,1278081520105.0
2024-06-21,64837.99,65007.55,62785.53,64096.2,26188171739.0,1263661931353.0
2024-06-22,64113.86,64760.36,63960.03,64252.58,9858198793.0,1266764455740.0
2024-06-23,64248.96,64491.7,63180.8,63180.8,11170471802.0,1245656822238.0
2024-06-24,63173.35,63292.53,58601.7,60277.41,43152133651.0,1188446806983.0
2024-06-25,60266.28,62258.26,60239.75,61804.64,29201215431.0,1218587029578.0
2024-06-26,61789.68,62434.14,60695.19,60811.28,22506003064.0,1199038781432.0
2024-06-27,60811.23,62293.86,60585.33,61604.8,21231745045.0,1214717875147.0
2024-06-28,61612.81,62126.1,59985.4,60320.14,24952866877.0,1189406366262.0
2024-06-29,60319.87,61097.62,60300.97,60887.38,12652903396.0,1200610071823.0
2024-06-30,60888.45,62892.83,60632.95,62678.29,17333226409.0,1235944779945.0
2024-07-01,62673.61,63777.23,62495.51,62851.98,25468379421.0,1239386428569.0
2024-07-02,62844.41,63203.36,61752.75,62029.02,20151616992.0,1223171892636.0
2024-07-03,62034.33,62187.7,59419.39,60173.92,29756701685.0,1186592344847.0
2024-07-04,60147.14,60399.67,56777.8,56977.7,41149609230.0,1123568935037.0
2024-07-05,57022.81,57497.15,53717.38,56662.37,55417544033.0,1117355596307.0
2024-07-06,56659.08,58472.55,56038.96,58303.54,20610320577.0,1149721701454.0
2024-07-07,58239.43,58371.12,55793.33,55849.11,20553359505.0,1101324021019.0
2024-07-08,55849.57,58131.34,54321.02,56705.1,39766159899.0,1118206962401.0
2024-07-09,56704.6,58239.2,56316.88,58009.23,27849512607.0,1143927440649.0
2024-07-10,58033.88,59359.43,57178.41,57742.49,26175260526.0,1138673101576.0
2024-07-11,57729.89,59299.43,57120.38,57344.91,28707803842.0,1130840802043.0
2024-07-12,57341.19,58532.55,56590.17,57899.47,25604805221.0,1141786144917.0
2024-07-13,57908.74,59787.08,57796.44,59231.95,17080061806.0,1168067978181.0
2024-07-14,59225.25,61329.53,59225.25,60787.79,22223416061.0,1198755021572.0
2024-07-15,60815.46,64870.15,60704.93,64870.15,38094526099.0,1279638364954.0
2024-07-16,64784.42,65354.34,62487.97,65097.15,41617346768.0,1284144530410.0
2024-07-17,65091.83,66066.73,63896.09,64118.79,32525071311.0,1264876808968.0
2024-07-18,64104.74,65104.66,63246.16,63974.07,27239305337.0,1262047185003.0
2024-07-19,63972.33,67442.64,63329.34,66710.15,37003855410.0,1316050877556.0
2024-07-20,66709.93,67610.73,66299.62,67163.64,19029581250.0,1325061487222.0
2024-07-21,67164.91,68372.91,65842.3,68154.52,26652190004.0,1344591292880.0
2024-07-22,68152.98,68480.06,66611.3,67585.25,42649109453.0,1333416492642.0
2024-07-23,67584.8,67779.02,65484.46,65927.67,35605668666.0,1300762573330.0
2024-07-24,65927.86,67113.98,65146.99,65372.13,27470942309.0,1289901286823.0
2024-07-25,65375.87,66112.42,63473.47,65777.22,38315761670.0,1297746222202.0
2024-07-26,65771.81,68207.6,65743.77,67912.06,30488630457.0,1340006377389.0
2024-07-27,67911.81,69398.51,66705.22,67813.34,34691905492.0,1338003104418.0
2024-07-28,67808.66,68301.85,67085.83,68255.87,18043166945.0,1346858598264.0
2024-07-29,68259.05,69987.54,66532.59,66819.92,40780682628.0,1318540566549.0
2024-07-30,66819.05,66987.67,65323.19,66201.02,31380492109.0,1306384437839.0
2024-07-31,66201.27,66810.21,64532.05,64619.25,31292785994.0,1275323104044.0
2024-08-01,64625.84,65593.24,62248.94,65357.5,40975554494.0,1289712080282.0
2024-08-02,65353.5,65523.22,61184.89,61415.06,43060875727.0,1212008164272.0
2024-08-03,61414.81,62148.37,59836.53,60680.09,31753030589.0,1197456370706.0
2024-08-04,60676.09,61062.99,57210.8,58116.98,31758917219.0,1146844860381.0
2024-08-05,58110.3,58268.83,49121.24,53991.46,108991085584.0,1065580794793.0
2024-08-06,53991.35,57059.92,53973.27,56034.32,49300484106.0,1106050307069.0
2024-08-07,56040.63,57726.88,54620.51,55027.46,41637562185.0,1086125591739.0
2024-08-08,55030.03,62673.76,54766.73,61710.14,45298472567.0,1218352191431.0
2024-08-09,61728.21,61751.86,59587.86,60880.11,33425553115.0,1201660191807.0
2024-08-10,60881.23,61464.51,60287.57,60945.81,15745822278.0,1202940345184.0
