date,open,high,low,close,volume,market_cap,coin,log_close,log_volume,log_market_cap,log_return,log_close_open_ratio,log_high_low_ratio,ma_7,ma_30,volatility_7,log_volume_change,price_direction
2022-12-08,0.3837,0.395,0.3836,0.3945,770396956.0,19829987452.0,XRP,-0.930136138696208,20.4624164672462,23.7104611466993,,0.02775814303302233,0.029285421891838734,,,,,1
2022-12-09,0.3946,0.3949,0.3862,0.3892,693718603.0,19611540209.0,XRP,-0.9436619286702871,20.357576965063856,23.69938401608978,-0.013525789974079022,-0.013779243276665028,0.02227719829818972,,,,-0.10483950218234375,0
2022-12-10,0.3892,0.3893,0.3862,0.3867,331624480.0,19487806149.0,XRP,-0.9501060803688857,19.619513802384763,23.69305478122615,-0.0064441516985986255,-0.0064441516985986255,0.007994884621995981,,,,-0.7380631626790923,0
2022-12-11,0.3867,0.3885,0.3806,0.3817,366643114.0,19238421246.0,XRP,-0.9631203192309531,19.719899491474045,23.680175222996002,-0.013014238862067299,-0.013014238862067299,0.020544214945653172,,,,0.10038568908928205,0
2022-12-12,0.3817,0.3888,0.3727,0.3874,881038173.0,19522893732.0,XRP,-0.9482975280092415,20.59661151213317,23.694853651411446,0.01482279122171145,0.01482279122171145,0.04229126610107125,,,,0.8767120206591233,1
2022-12-13,0.3874,0.3961,0.3793,0.3951,1137292765.0,19911364617.0,XRP,-0.928616381564792,20.851916507576362,23.714556491950553,0.019681146444449522,0.019681146444449522,0.04333925593301771,,,,0.2553049954431936,1
2022-12-14,0.3951,0.3953,0.38,0.38,896146097.0,19151759659.0,XRP,-0.9675840262617056,20.613614012334732,23.67566043655004,-0.038967644696913606,-0.038967644696913606,0.039473717582208315,-0.947360343257439,,,-0.23830249524162816,0
2022-12-15,0.3864,0.3867,0.3754,0.3782,739736057.0,19061409182.0,XRP,-0.97233212275778,20.421804000807416,23.670931666437387,-0.004748096496074437,-0.021449946114005955,0.029657074460842998,-0.9533883409805206,,0.01952592985998059,-0.19181001152731855,0
2022-12-16,0.3782,0.3796,0.3481,0.352,1061370203.0,17720304137.0,XRP,-1.04412410338404,20.78282655466459,23.59797694546364,-0.07179198062626,-0.07179198062626,0.08662827191837943,-0.9677400802253425,,0.03181001799639676,0.361022553857175,0
2022-12-17,0.3519,0.3564,0.3488,0.3548,590468250.0,17862371950.0,XRP,-1.0362010285467127,20.196426424162915,23.605962211527295,0.007923074837327427,0.008207206107884888,0.02155500356182969,-0.9800393585364606,,0.03285171913307071,-0.5864001305016757,1
2022-12-18,0.3548,0.355,0.3486,0.3503,313888826.0,17633841640.0,XRP,-1.0489653487786958,19.564549423854594,23.59308571319211,-0.01276432023198335,-0.01276432023198335,0.018192656389495195,-0.9923029341861384,,0.03285094842016867,-0.6318770003083211,0
2022-12-19,0.3503,0.3526,0.3343,0.3389,986711247.0,17059893035.0,XRP,-1.0820502003691315,20.70988799836383,23.559996109060627,-0.033084851590435574,-0.033084851590435574,0.053295476537717025,-1.0114104588089796,,0.031217211255188244,1.1453385745092364,0
2022-12-20,0.3389,0.3528,0.3373,0.3494,932296715.0,17588658613.0,XRP,-1.051537881282181,20.65316168571679,23.590520134288905,0.030512319086950613,0.030512319086950613,0.0449285820650317,-1.0289706730543209,,0.03363503721838723,-0.05672631264703933,1
2022-12-21,0.3493,0.3502,0.3397,0.346,743732204.0,17419840851.0,XRP,-1.0613165039244128,20.42719158714289,23.580875672335925,-0.009778622642232023,-0.009492376755062136,0.030441544685213314,-1.0423610270061363,,0.03232247751787129,-0.22597009857389974,0
2022-12-22,0.346,0.3498,0.3424,0.3496,685101342.0,17600066503.0,XRP,-1.0509656352007566,20.345077329809335,23.591168517562924,0.010350868723656188,0.010350868723656188,0.021381918316914775,-1.0535943859265615,,0.03347846064909171,-0.08211425733355615,1
2022-12-23,0.3496,0.3545,0.3477,0.3543,577979156.0,17835345727.0,XRP,-1.0376112671107107,20.175048363702654,23.604448040318474,0.01335436809004597,0.01335436809004597,0.019368306958366426,-1.0526639807446574,,0.02092189252620296,-0.17002896610668003,1
2022-12-24,0.3543,0.3543,0.3515,0.3522,225391032.0,17729913121.0,XRP,-1.0435560829200312,19.23334737173317,23.59851905690772,-0.005944815809320505,-0.005944815809320505,0.007934300620706707,-1.0537147027979885,,0.02080565107601331,-0.9417009919694831,0
2022-12-25,0.3522,0.3522,0.3447,0.3464,323700210.0,17438570226.0,XRP,-1.060161102293857,19.595328367645102,23.58195026961237,-0.0166050193738258,-0.0166050193738258,0.021524722539286147,-1.055314096157297,,0.021212697461702366,0.3619809959119322,0
2022-12-26,0.3464,0.3691,0.346,0.3657,797909103.0,18411763328.0,XRP,-1.0059419538268015,20.497505242911263,23.636255608593284,0.05421914846705553,0.05421914846705553,0.06462883497822859,-1.0444414895083929,,0.024951256627585478,0.9021768752661585,1
2022-12-27,0.3657,0.3723,0.3594,0.3681,905248563.0,18532744797.0,XRP,-0.9994006385971617,20.62372011920197,23.642804993473067,0.006541315229639699,0.006541315229639699,0.035264006529212626,-1.0369933119819617,,0.023403511206580824,0.12621487629070857,1
2022-12-28,0.3681,0.3685,0.3561,0.3565,839617676.0,17949002163.0,XRP,-1.0314210391277865,20.54845719857147,23.610800360530515,-0.03202040053062481,-0.03202040053062481,0.03422912134565912,-1.0327225312967294,,0.027315078484752,-0.07526292063050291,0
2022-12-29,0.3565,0.3572,0.3389,0.3428,898022518.0,17260084064.0,XRP,-1.0706080922585124,20.615705701675914,23.571662393041745,-0.03918705313072589,-0.03918705313072589,0.05259077038933838,-1.0355285965906944,,0.03156402140121049,0.06724850310444568,0
2022-12-30,0.3428,0.3453,0.3353,0.345,672119602.0,17369345853.0,XRP,-1.0642108619507773,20.325946861817677,23.577972756904792,0.00639723030773505,0.00639723030773505,0.0293879509237639,-1.039328538710704,,0.031076119413606062,-0.2897588398582363,1
2022-12-31,0.345,0.3451,0.3399,0.3399,337167278.0,17113207466.0,XRP,-1.0791038222800668,19.63608973905111,23.563116368766316,-0.014892960329289438,-0.014892960329289438,0.015182773401887445,-1.044406787190709,,0.031361779516503055,-0.6898571227665677,0
2023-01-01,0.3399,0.3399,0.3363,0.3388,290828851.0,17054534692.0,XRP,-1.0823453162042378,19.488245511219596,23.559681969653866,-0.0032414939241709557,-0.0032414939241709557,0.010647837955846421,-1.0475759606064778,,0.0309471660886314,-0.1478442278315137,0
2023-01-02,0.3388,0.3541,0.3216,0.3486,1325787126.0,17547510208.0,XRP,-1.0538301458962165,21.005272177360865,23.588177908303972,0.028515170308021233,0.028515170308021233,0.09627082181304676,-1.0544171309021084,,0.02367296543381864,1.5170266661412692,1
2023-01-03,0.3485,0.351,0.342,0.3438,811872325.0,17385025779.0,XRP,-1.067695186033388,20.514853650541525,23.57887508523516,-0.01386504013717179,-0.01357813725182964,0.02597548640326052,-1.0641734948215693,,0.022997141511684045,-0.49041852681934145,0
2023-01-04,0.3438,0.3509,0.3428,0.3478,803671745.0,17585797404.0,XRP,-1.0561276770619543,20.50470146641216,23.590357447536622,0.011567508971433885,0.011567508971433885,0.02335409586554478,-1.0677030145264506,,0.021835812377017254,-0.010152184129362316,1
2023-01-05,0.3478,0.3483,0.3375,0.338,669029812.0,17092550653.0,XRP,-1.0847093834991182,20.32133917913253,23.56190857121134,-0.028581706437163755,-0.028581706437163755,0.031498667059371016,-1.0697174847036799,,0.019152462668201257,-0.18336228727963197,0
2023-01-06,0.338,0.3455,0.3328,0.3446,741263420.0,17426551243.0,XRP,-1.0653709548883077,20.423866612665442,23.58126081361912,0.019338428610810497,0.019338428610810497,0.03745093426067107,-1.0698832122661843,-1.0260369583664903,0.02066464611502811,0.10252743353291398,1
2023-01-07,0.3446,0.3455,0.342,0.3443,334559534.0,17407484301.0,XRP,-1.0662419086376589,19.628325400769405,23.58016608292792,-0.0008709537493512332,-0.0008709537493512332,0.010181906145119284,-1.0680457960315546,-1.0305738173645387,0.019654021886370773,-0.795541211896039,0
2023-01-08,0.3443,0.3455,0.3392,0.3454,515669684.0,17462625811.0,XRP,-1.063052113269559,20.060976971177258,23.58332876614205,0.003189795368100081,0.003189795368100081,0.018402739289976478,-1.065289624183743,-1.0345534901845146,0.019526939833820423,0.43265157040785246,1
2023-01-09,0.3453,0.3566,0.3443,0.3493,1420062936.0,17684746759.0,XRP,-1.0518241271693507,21.07396702870419,23.595968339965,0.011227986100208106,0.011517547416839722,0.03510133508456181,-1.0650030500799053,-1.03794409174453,0.01660000762839486,1.012990057526932,1
2023-01-10,0.3493,0.3538,0.3453,0.3512,815342810.0,17780977375.0,XRP,-1.0463994172211755,20.519119208533787,23.60139503599379,0.005424709948175298,0.005424709948175298,0.024318177329738244,-1.0619607973924463,-1.0407200616775374,0.015418265265108602,-0.5548478201704001,1
2023-01-11,0.3513,0.376,0.3487,0.3742,1498360174.0,18941118475.0,XRP,-0.9829648651421479,21.127637129723304,23.664600976551032,0.06343455207902751,0.06314985456820774,0.07537718970828904,-1.051508967118188,-1.0418756395819677,0.027738584359760662,0.608517921189517,1
2023-01-12,0.374,0.3783,0.3659,0.3752,1226464922.0,18993713034.0,XRP,-0.9802960618500675,20.927401821172296,23.667373868408333,0.0026688032920803954,0.0032034197175376438,0.0333274596138225,-1.036592778311181,-1.0435982955914767,0.0224128661514699,-0.20023530855101052,1
2023-01-13,0.3752,0.3864,0.3706,0.3858,990539135.0,19565403265.0,XRP,-0.9524361785105084,20.713759933670676,23.697028703947613,0.02785988333955906,0.02785988333955906,0.04174978848710362,-1.0204592388286382,-1.0430933673331035,0.02291880174056995,-0.21364188750161972,1
2023-01-14,0.3858,0.4079,0.3858,0.3954,1601102466.0,20054205585.0,XRP,-0.9278573682456206,21.193958270162216,23.721704723566358,0.02457881026488777,0.02457881026488777,0.055702945851884095,-1.0006900187726329,-1.0416108755160314,0.021761094623314704,0.4801983364915401,1
2023-01-15,0.3955,0.3962,0.3811,0.3849,829206058.0,19518617706.0,XRP,-0.9547717186924366,20.53597924433616,23.69463460118211,-0.026914350446815956,-0.027167226918008068,0.038857326384635994,-0.985221390975901,-1.0386324626929782,0.027737712627021696,-0.6579790258260532,0
2023-01-16,0.3849,0.405,0.3809,0.3866,1454332113.0,19604528433.0,XRP,-0.9503647122079065,21.097812603317887,23.699026418996674,0.004407006484529975,0.004407006484529975,0.06135019362198075,-0.9707271888385518,-1.0357712521483513,0.028029788015526306,0.5618333589817239,1
2023-01-17,0.3866,0.3975,0.3802,0.3877,1025137174.0,19662095659.0,XRP,-0.9475234343052537,20.748092268875258,23.701958541050704,0.0028412779026527877,0.0028412779026527877,0.04449750404005792,-0.9566020484219917,-1.0323898549992365,0.028185680779271232,-0.3497203344426278,1
2023-01-18,0.3877,0.3952,0.3713,0.3795,1484076132.0,19243271452.0,XRP,-0.9689006821464524,21.118058282262496,23.680427301617584,-0.021377247841198745,-0.021377247841198745,0.06238160469067821,-0.9545928794226065,-1.028618204391814,0.020688240443060217,0.369966013387237,0
