date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2024-12-04,internet-computer,Internet Computer,ICP,14.7,6973577823.0,502671442.0,-0.2036659877800439,2026-03-21T11:50:45.102156+00:00,False,False,False,0.07283321194464665,12.731428571428571,10.018666666666666,0.029156854331093753,0.8938748471927727,0.0
2024-12-05,internet-computer,Internet Computer,ICP,14.33,6979764243.0,606833434.0,-2.517006802721078,2026-03-21T11:50:45.101715+00:00,False,False,False,-0.0020366598778004397,13.15857142857143,10.274666666666667,0.03274227806581326,-0.15748743928783948,0.0
2024-12-06,internet-computer,Internet Computer,ICP,15.31,6807054438.0,581666002.0,6.838799720865318,2026-03-21T11:50:45.101268+00:00,False,False,False,-0.02517006802721078,13.552857142857144,10.507333333333332,0.03601493305082113,0.20721684841606747,1.0
2024-12-07,internet-computer,Internet Computer,ICP,14.72,7286292438.0,452675196.0,-3.8536903984323967,2026-03-21T11:50:45.100831+00:00,False,False,False,0.06838799720865318,14.014285714285716,10.754999999999999,0.03850699646989232,-0.041473377355144225,0.0
2024-12-08,internet-computer,Internet Computer,ICP,14.67,7006990749.0,317040435.0,-0.3396739130434811,2026-03-21T11:50:45.100392+00:00,False,False,False,-0.03853690398432397,14.334285714285715,10.986,0.04756522644626833,-0.22176095139904706,0.0
2024-12-09,internet-computer,Internet Computer,ICP,12.0,6962482665.0,285270012.0,-18.20040899795501,2026-03-21T11:50:45.099954+00:00,False,False,False,-0.0033967391304348116,14.598571428571429,11.189333333333332,0.048700755542859436,-0.2996293196501979,0.0
2024-12-10,internet-computer,Internet Computer,ICP,11.8,5700460022.0,598616414.0,-1.6666666666666607,2026-03-21T11:50:45.099519+00:00,False,False,False,-0.1820040899795501,14.351428571428572,11.305,0.08516184065436593,-0.10020937234709515,0.0
2024-12-11,internet-computer,Internet Computer,ICP,13.15,5607528378.0,450210124.0,11.440677966101688,2026-03-21T11:50:45.099080+00:00,False,False,False,-0.016666666666666607,13.932857142857143,11.398666666666665,0.0758651506978465,1.098420404595489,1.0
2024-12-12,internet-computer,Internet Computer,ICP,13.58,6257150971.0,391364247.0,3.26996197718632,2026-03-21T11:50:45.098644+00:00,False,False,False,0.11440677966101687,13.711428571428572,11.522,0.09337701159893347,-0.24791550403427465,1.0
2024-12-13,internet-computer,Internet Computer,ICP,13.43,6443149950.0,439714365.0,-1.1045655375552357,2026-03-21T11:50:45.098207+00:00,False,False,False,0.0326996197718632,13.604285714285714,11.678666666666667,0.0945559082419815,-0.130707582666444,0.0
2024-12-14,internet-computer,Internet Computer,ICP,12.84,6384833816.0,314669784.0,-4.393149664929263,2026-03-21T11:50:45.097757+00:00,False,False,False,-0.011045655375552355,13.335714285714285,11.843,0.089086793633753,0.12354250131591615,0.0
2024-12-15,internet-computer,Internet Computer,ICP,13.2,6105222509.0,208970239.0,2.8037383177569986,2026-03-21T11:50:45.097316+00:00,False,False,False,-0.043931496649292634,13.067142857142857,12.004999999999999,0.08934794573479538,-0.28437683858702223,1.0
2024-12-16,internet-computer,Internet Computer,ICP,12.7,6284386818.0,263724175.0,-3.787878787878785,2026-03-21T11:50:45.096875+00:00,False,False,False,0.028037383177569986,12.857142857142858,12.155333333333333,0.09084703874829962,-0.33590624322543783,0.0
2024-12-17,internet-computer,Internet Computer,ICP,12.07,6053966206.0,313607434.0,-4.960629921259841,2026-03-21T11:50:45.096437+00:00,False,False,False,-0.037878787878787845,12.957142857142857,12.270999999999999,0.05491458791113588,0.2620178656157828,0.0
2024-12-18,internet-computer,Internet Computer,ICP,11.13,5761352245.0,273186725.0,-7.787903893951942,2026-03-21T11:50:45.095999+00:00,False,False,False,-0.049606299212598404,12.995714285714286,12.374666666666666,0.05879237236223902,0.18914936031177265,0.0
2024-12-19,internet-computer,Internet Computer,ICP,10.2,5313225935.0,331040888.0,-8.35579514824799,2026-03-21T11:50:45.095565+00:00,False,False,False,-0.07787903893951942,12.707142857142856,12.432333333333334,0.041289627714097825,-0.1288895115923815,0.0
2024-12-20,internet-computer,Internet Computer,ICP,10.53,4870340251.0,357561625.0,3.2352941176470695,2026-03-21T11:50:45.095131+00:00,False,False,False,-0.08355795148247991,12.224285714285713,12.467666666666666,0.03853428596966417,0.21177516220819292,1.0
2024-12-21,internet-computer,Internet Computer,ICP,10.04,5020563080.0,368482924.0,-4.653371320037991,2026-03-21T11:50:45.094692+00:00,False,False,False,0.032352941176470695,11.81,12.523000000000001,0.04652162069419895,0.08011317623096748,0.0
2024-12-22,internet-computer,Internet Computer,ICP,9.9,4784649718.0,279877878.0,-1.3944223107569598,2026-03-21T11:50:45.094256+00:00,False,False,False,-0.04653371320037991,11.41,12.549666666666667,0.04663184829468139,0.030543823040294127,0.0
2024-12-23,internet-computer,Internet Computer,ICP,10.74,4733764685.0,221308551.0,8.484848484848474,2026-03-21T11:50:45.093819+00:00,False,False,False,-0.013944223107569598,10.938571428571427,12.505,0.03954784567550944,-0.24045902870657854,1.0
2024-12-24,internet-computer,Internet Computer,ICP,11.33,5126979159.0,225780104.0,5.493482309124764,2026-03-21T11:50:45.093384+00:00,False,False,False,0.08484848484848473,10.65857142857143,12.483333333333333,0.06152449523447838,-0.2092674398510339,1.0
2024-12-25,internet-computer,Internet Computer,ICP,11.17,5404341813.0,226828469.0,-1.4121800529567574,2026-03-21T11:50:45.092946+00:00,False,False,False,0.05493482309124764,10.552857142857144,12.471666666666668,0.06622779961349835,0.020205062026726672,0.0
2024-12-26,internet-computer,Internet Computer,ICP,10.27,5337206730.0,205043273.0,-8.0572963294539,2026-03-21T11:50:45.092504+00:00,False,False,False,-0.014121800529567574,10.558571428571428,12.459666666666665,0.05884596133339004,0.004643301076697082,0.0
2024-12-27,internet-computer,Internet Computer,ICP,10.2,4915356814.0,219576037.0,-0.6815968841285325,2026-03-21T11:50:45.092060+00:00,False,False,False,-0.080572963294539,10.568571428571428,12.431000000000001,0.058129108603409585,-0.09604260036688783,0.0
2024-12-28,internet-computer,Internet Computer,ICP,10.66,4877513684.0,214107743.0,4.509803921568634,2026-03-21T11:50:45.091624+00:00,False,False,False,-0.006815968841285325,10.521428571428572,12.380666666666666,0.056633872909362046,0.07087657052762708,1.0
2024-12-29,internet-computer,Internet Computer,ICP,10.16,5099289800.0,132390210.0,-4.690431519699811,2026-03-21T11:50:45.091183+00:00,False,False,False,0.045098039215686336,10.61,12.350333333333333,0.05551979366607995,-0.024903874187327646,0.0
2024-12-30,internet-computer,Internet Computer,ICP,10.03,4857587378.0,137921597.0,-1.279527559055127,2026-03-21T11:50:45.090745+00:00,False,False,False,-0.046904315196998114,10.647142857142857,12.286333333333333,0.059159196311400174,-0.381665472976379,0.0
2024-12-31,internet-computer,Internet Computer,ICP,9.86,4792589063.0,178923326.0,-1.6949152542372836,2026-03-21T11:50:45.090309+00:00,False,False,False,-0.01279527559055127,10.545714285714284,12.204666666666666,0.04764209984256939,0.04178093682304751,0.0
2025-01-01,internet-computer,Internet Computer,ICP,10.47,4722021307.0,142303820.0,6.18661257606492,2026-03-21T11:50:45.089872+00:00,False,False,False,-0.016949152542372836,10.335714285714285,12.106,0.038499763491070295,0.2972828758646118,1.0
2025-01-02,internet-computer,Internet Computer,ICP,10.67,5007790651.0,131686027.0,1.9102196752626588,2026-03-21T11:50:45.089434+00:00,False,False,False,0.061866125760649204,10.235714285714286,11.997333333333334,0.04930411973412558,-0.20466591371099374,1.0
2025-01-03,internet-computer,Internet Computer,ICP,12.32,5109287502.0,184708930.0,15.463917525773208,2026-03-21T11:50:45.088999+00:00,False,False,False,0.019102196752626588,10.292857142857143,11.862,0.03800074152074985,-0.07461354867353531,1.0
2025-01-04,internet-computer,Internet Computer,ICP,12.31,5898105213.0,334040066.0,-0.0811688311688318,2026-03-21T11:50:45.088563+00:00,False,False,False,0.15463917525773208,10.595714285714285,11.782666666666668,0.06688544081681577,0.4026463870764361,0.0
2025-01-05,internet-computer,Internet Computer,ICP,12.12,5892808817.0,235404461.0,-1.543460601137292,2026-03-21T11:50:45.088124+00:00,False,False,False,-0.0008116883116883189,10.831428571428571,11.715333333333335,0.06731062898213505,0.8084673329004721,0.0
2025-01-06,internet-computer,Internet Computer,ICP,12.17,5808766925.0,211913625.0,0.4125412541254203,2026-03-21T11:50:45.087681+00:00,False,False,False,-0.01543460601137292,11.111428571428572,11.609,0.06279477751670114,-0.29528076132041003,1.0
2025-01-07,internet-computer,Internet Computer,ICP,11.05,5821453727.0,231898709.0,-9.202958093672963,2026-03-21T11:50:45.087243+00:00,False,False,False,0.004125412541254203,11.417142857142858,11.524,0.06131177717089057,-0.09978925590539256,0.0
2025-01-08,internet-computer,Internet Computer,ICP,10.87,5291332931.0,215265108.0,-1.628959276018116,2026-03-21T11:50:45.086809+00:00,False,False,False,-0.09202958093672964,11.587142857142856,11.403333333333334,0.07567719517864532,0.09430768786103294,0.0
2025-01-09,internet-computer,Internet Computer,ICP,10.14,5212114206.0,245667253.0,-6.715731370745159,2026-03-21T11:50:45.086372+00:00,False,False,False,-0.01628959276018116,11.644285714285715,11.365666666666668,0.07400788977806379,-0.07172787236172151,0.0
2025-01-10,internet-computer,Internet Computer,ICP,10.35,4844652557.0,227804450.0,2.071005917159763,2026-03-21T11:50:45.085931+00:00,False,False,False,-0.0671573137074516,11.56857142857143,11.310333333333334,0.0788023913882426,0.1412311789981311,1.0
2025-01-11,internet-computer,Internet Computer,ICP,10.47,4958781980.0,208434016.0,1.1594202898550732,2026-03-21T11:50:45.085491+00:00,False,False,False,0.020710059171597628,11.287142857142856,11.217,0.04072456898712652,-0.07271137191410693,1.0
2025-01-12,internet-computer,Internet Computer,ICP,10.24,5020458996.0,154303713.0,-2.1967526265520565,2026-03-21T11:50:45.085059+00:00,False,False,False,0.011594202898550732,11.024285714285714,11.113333333333333,0.04213917818896197,-0.08503097283657102,0.0
2025-01-13,internet-computer,Internet Computer,ICP,9.79,4904445131.0,145652254.0,-4.394531250000011,2026-03-21T11:50:45.084620+00:00,False,False,False,-0.021967526265520565,10.755714285714287,11.007,0.04203998709289885,-0.2596999474404408,0.0
2025-01-14,internet-computer,Internet Computer,ICP,10.24,4687838344.0,190691019.0,4.596527068437184,2026-03-21T11:50:45.084182+00:00,False,False,False,-0.04394531250000011,10.415714285714285,10.905333333333335,0.040777384957796356,-0.05606773052829905,1.0
2025-01-15,internet-computer,Internet Computer,ICP,11.05,4907416963.0,122277798.0,7.91015625,2026-03-21T11:50:45.083741+00:00,False,False,False,0.04596527068437184,10.299999999999999,10.806666666666668,0.03903712436931359,0.3092212016162825,1.0
2025-01-16,internet-computer,Internet Computer,ICP,10.82,5289365894.0,196016455.0,-2.0814479638009087,2026-03-21T11:50:45.083301+00:00,False,False,False,0.0791015625,10.325714285714286,10.751666666666665,0.05127166309004187,-0.35876477748540425,0.0
2025-01-17,internet-computer,Internet Computer,ICP,11.37,5191567738.0,172648596.0,5.083179297597029,2026-03-21T11:50:45.082862+00:00,False,False,False,-0.020814479638009087,10.422857142857142,10.71,0.042948158498270515,0.6030420747354315,1.0
2025-01-18,internet-computer,Internet Computer,ICP,10.64,5459712849.0,193125771.0,-6.420404573438865,2026-03-21T11:50:45.082425+00:00,False,False,False,0.05083179297597029,10.56857142857143,10.717999999999998,0.045615491527511015,-0.11921376192626276,0.0
2025-01-19,internet-computer,Internet Computer,ICP,9.88,5109599693.0,193284531.0,-7.14285714285714,2026-03-21T11:50:45.081991+00:00,False,False,False,-0.06420404573438865,10.592857142857143,10.732666666666667,0.054518876247429134,0.11860609048914594,0.0
