date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2025-10-21,ripple,XRP,XRP,2.42,149320563021.0,4217817684.0,-2.8112449799196915,2026-03-21T11:50:44.964169+00:00,False,False,False,0.04184100418410042,2.3985714285714286,2.723,0.03270754625524994,0.16059075939269385,0.0
2025-10-22,ripple,XRP,XRP,2.36,145324368852.0,4700479126.0,-2.4793388429752095,2026-03-21T11:50:44.963731+00:00,False,False,False,-0.028112449799196915,2.3857142857142857,2.7046666666666668,0.03182989725192032,0.43099897312428714,0.0
2025-10-23,ripple,XRP,XRP,2.39,141709247798.0,4117803198.0,1.271186440677985,2026-03-21T11:50:44.963295+00:00,False,False,False,-0.024793388429752095,2.3785714285714286,2.6883333333333335,0.02948860905419769,0.11443392724890478,1.0
2025-10-24,ripple,XRP,XRP,2.5,143681621081.0,2805206365.0,4.602510460251041,2026-03-21T11:50:44.962855+00:00,False,False,False,0.01271186440677985,2.3871428571428575,2.673666666666667,0.0265097290763189,-0.12396096491036734,1.0
2025-10-25,ripple,XRP,XRP,2.59,150337039548.0,3957219501.0,3.600000000000003,2026-03-21T11:50:44.962410+00:00,False,False,False,0.046025104602510414,2.415714285714286,2.6593333333333335,0.02946619234822364,-0.3187614293071419,1.0
2025-10-26,ripple,XRP,XRP,2.65,155824923529.0,3476558122.0,2.316602316602312,2026-03-21T11:50:44.961970+00:00,False,False,False,0.03600000000000003,2.448571428571429,2.654333333333333,0.03045778437420216,0.41066965709668923,1.0
2025-10-27,ripple,XRP,XRP,2.64,158916439662.0,3352897036.0,-0.3773584905660265,2026-03-21T11:50:44.961531+00:00,False,False,False,0.02316602316602312,2.4857142857142853,2.6496666666666666,0.030652978433663356,-0.12146442189485207,0.0
2025-10-28,ripple,XRP,XRP,2.61,158223409570.0,4581419643.0,-1.1363636363636465,2026-03-21T11:50:44.961081+00:00,False,False,False,-0.0037735849056602655,2.507142857142857,2.644,0.028856984158278226,-0.035569975147966226,0.0
2025-10-29,ripple,XRP,XRP,2.55,156523824437.0,5077371786.0,-2.298850574712641,2026-03-21T11:50:44.960641+00:00,False,False,False,-0.011363636363636465,2.5342857142857143,2.635666666666667,0.025826740580614998,0.36640630291040055,0.0
2025-10-30,ripple,XRP,XRP,2.44,153190098652.0,4668881979.0,-4.313725490196074,2026-03-21T11:50:44.960200+00:00,False,False,False,-0.02298850574712641,2.5614285714285714,2.6246666666666667,0.025413933944349026,0.10825293940444225,0.0
2025-10-31,ripple,XRP,XRP,2.51,146186020714.0,5582711995.0,2.86885245901638,2026-03-21T11:50:44.959759+00:00,False,False,False,-0.04313725490196074,2.568571428571428,2.611333333333333,0.0326645768295439,-0.08045300289538415,1.0
2025-11-01,ripple,XRP,XRP,2.5,150800414241.0,4396874744.0,-0.3984063745019806,2026-03-21T11:50:44.959315+00:00,False,False,False,0.0286885245901638,2.57,2.597,0.02938864701720725,0.1957278038104806,0.0
